Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
BINI JHOANNA BVT,@BiniJhoannaBVT,2025-05-12T05:16:00.000Z,True,"ELEKSYON NA, BLOOMS! Oras nang ipahiwatig ang ating hangarin para sa isang gobyernong makatao. 

Gamitin ang karapatang bumoto para iluklok ang mga taong karapat-dapat: ang mga maglilingkod ng taos-puso mula sa bayan at para sa bayan. Bumoto nang tama
Bumoto ng tama",0,84,452,6.4K,[],[],"['\\U0001f338', '\\U0001f5f3\\ufe0f', '\\U0001f499']",https://pbs.twimg.com/profile_images/1924440481070759936/vOWyspvf_bigger.jpg,https://x.com/BiniJhoannaBVT/status/1921796477556228510,tweet_id:1921796477556228510
2025 Philippine local and national elections,@phvote,2025-08-27T23:21:00.000Z,False,The historic campaign begins for BARMM’s first parliamentary elections as more than 2 million voters prepare to choose their representatives — a key step in the Mindanao peace process #PHVote,0,0,0,92,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1378940194930495489/C4I_uUaV_bigger.jpg,https://x.com/phvote/status/1960845030752428218,tweet_id:1960845030752428218
CONFIDENCE ONIMASA,@ConfiOnimasa001,2025-09-26T12:30:11.000Z,False,"UNILORIN Releases Hostel Balloting Schedule for 2025/2026 Session

The University of Ilorin (UNILORIN) has officially announced the schedule for its hostel balloting exercise for the 2025/2026 academic session. The exercise, which will be conducted online, is divided  ",1,0,1,13,[],[],['\\U0001f447'],https://pbs.twimg.com/profile_images/1966578718920368128/A42cjD-J_bigger.jpg,https://x.com/ConfiOnimasa001/status/1971552882249040140,tweet_id:1971552882249040140
lu saw hobi,@jhopewaist,2025-09-26T13:00:17.000Z,True,"FILIPINO MUSIC AWARDS Mass voting starts nowDrop your voting proof screenshot in the quotes pls!Vote here: filipinomusicawards.com/peoples-choice
…Reminder: Voting is unlimited (refresh the page after voting)",1,8,15,238,[],[],"['\\U0001f3c6', '\\U0001f43f\\ufe0f', '\\U0001f43f\\ufe0f', '\\U0001f3c6', '\\U0001f6a8', '\\U0001f6a8', '\\U0001f5f3\\ufe0f']",https://pbs.twimg.com/profile_images/1953922011585040384/w8YJkwou_bigger.jpg,https://x.com/jhopewaist/status/1971560455895232936,tweet_id:1971560455895232936
ANFREL,@Anfrel,2025-07-29T01:31:00.000Z,False,"""The 2025 #elections saw strong voter engagement but remained plagued by long-standing issues of limited competition, according to the final report of ANFREL released July 24."" #Philippines #Halalan2025 #Eleksyon2025 | via ",0,0,0,44,"['#elections', '#Philippines', '#Halalan2025', '#Eleksyon2025']",['@dailyguardianph'],[],https://pbs.twimg.com/profile_images/1276351821397716996/YV7V3hMo_bigger.jpg,https://x.com/Anfrel/status/1950006108816380229,tweet_id:1950006108816380229
ANFREL,@Anfrel,2025-07-26T03:01:00.000Z,False,"""ANFREL on Thursday called on the #Philippines to tackle gaps in the electoral process, including banning political dynasties, curbing disinformation in social media, and promoting transparency."" #Elections #Halalan2025 #Eleksyon2025",0,0,0,67,"['#Philippines', '#Elections', '#Halalan2025', '#Eleksyon2025']",[],[],https://pbs.twimg.com/profile_images/1276351821397716996/YV7V3hMo_bigger.jpg,https://x.com/Anfrel/status/1948941595627475101,tweet_id:1948941595627475101
CONFIDENCE ONIMASA,@ConfiOnimasa001,2025-09-26T12:34:31.000Z,False,"UNILORIN Releases Hostel Balloting Schedule for 2025/2026 Session

The University of Ilorin (UNILORIN) has officially announced the schedule for its hostel balloting exercise for the 2025/2026 academic session. The exercise, which will be conducted online, is divided into ",1,0,1,11,[],[],['\\U0001f447'],https://pbs.twimg.com/profile_images/1966578718920368128/A42cjD-J_bigger.jpg,https://x.com/ConfiOnimasa001/status/1971553972440994036,tweet_id:1971553972440994036
ANFREL,@Anfrel,2025-07-26T02:01:00.000Z,False,"""ANFREL launched its final report on the 2025 Philippine midterm #elections on Thursday, citing several 'systemic issues' that continue to undermine the integrity of the country's electoral process."" #Philippines #Halalan2025 #Eleksyon2025",0,0,0,84,"['#elections', '#Philippines', '#Halalan2025', '#Eleksyon2025']",[],[],https://pbs.twimg.com/profile_images/1276351821397716996/YV7V3hMo_bigger.jpg,https://x.com/Anfrel/status/1948926495147299212,tweet_id:1948926495147299212
DZBB Super Radyo,@dzbb,2025-09-26T12:54:13.000Z,False,"𝐖𝐀𝐋𝐀𝐍𝐆 𝐏𝐀𝐒𝐎𝐊: Listahan ng #WalangPasok bukas, Sabado, September 27, 2025, dahil sa epekto ng bagyong #OpongPH. gmanetwork.com/news/balitamba
…",0,0,1,227,"['#WalangPasok', '#OpongPH']",[],[],https://pbs.twimg.com/profile_images/1752867214339014656/Ali0l1kT_bigger.jpg,https://x.com/dzbb/status/1971558932213862801,tweet_id:1971558932213862801
VoteReportPH,@VoteReportPH,2025-05-16T07:57:24.000Z,False,"It's been 4 days since the day of the 2025 Midterm Elections! Sa mga kababayan nating sumama na nagvolunteer, nag-ulat, at sa lahat ng tumulong para labanan ang dayaan, taos-pusong pasasalamat ang aming handog sa inyo. #VoteReportPH#NLE2025#Halalan2025",0,5,11,205,"['#VoteReportPH', '#NLE2025', '#Halalan2025']",[],"['\\U0001f5f3\\ufe0f', '\\U0001faf6']",https://pbs.twimg.com/profile_images/1380755808338644992/_Y8UnWIh_bigger.jpg,https://x.com/VoteReportPH/status/1923286646633472341,tweet_id:1923286646633472341
COMELEC,@COMELEC,2025-09-16T09:57:40.000Z,True,"ADVISORY | PROCLAMATION OF GABRIELA WOMEN’S PARTY 17 September 2025, 1:30 PM Session Hall, 8th Floor, Palacio del Gobernador Building, Intramuros, Manila

Members of the media are invited to cover the event. #COMELEC#COMELEC#2025NLE #NLE2025",2,4,6,728,"['#COMELEC', '#COMELEC', '#2025NLE', '#NLE2025']",[],"['\\U0001f5d3', '\\U0001f4cd']",https://pbs.twimg.com/profile_images/1842527039515205632/NMzdPlcI_bigger.jpg,https://x.com/COMELEC/status/1967890620346929516,tweet_id:1967890620346929516
